easyocr,image,levenstein,jaro,damerau,hamming,rating
"rin""t лlыпid пii [шж] к k:3 [gupgl ut iu6 [tpl [; 1пm оj1с {mil бшm пд [нн (f%",brick-6,0.11337170144951832,-0.0037559077344951728,-0.8625719082882584,1.1811901415965322,0.4219941202755971
supreme,brick-4,1.580276373847285,-1.4305884067341568,-0.5429946612871505,1.0507543389278096,0.5488702152707541
{am: 13а xfчe лчоч го:,brick-15,0.6211013314371616,0.003992745736680937,0.2875632400551958,0.5946727378009997,-1.193153302862971
аззляев ункеяг,brick-28,0.3108319492942358,0.7727896427249638,-0.8018633280704266,-0.270755033235662,-0.5308358555707049
₽ jusay,brick-14,-0.7845098353993167,-0.5686375619090221,-1.5715339893625977,1.0992905920538558,-1.9355244650908539
2б: fejds пс врч gа4k,brick-5,-0.12246279273635843,-0.578399773549238,0.9562481134139124,1.411256270322115,0.22877556010399067
"[l:f 't {lggf [цлag [2 ""ни; {нтui}? ' iсn [жк[зг k., 3 1t ili;g (юнlfg [ibhre [""n"" еын: #fs [1с8 [lkh [н [м;] (уз} етu:л} шшпчш [mc 6 [не""ш",brick-10,0.5106287319361127,0.7659487075067143,-1.3370047322971428,-0.6223572541114274,1.2000347768354591
uc -s-jxl-u кабелы: чкошмя:# j й2€3.: 1,brick-11,-0.2057170283884901,-0.5740092157919056,0.002114573455903348,0.612807760643012,-0.06803192915022077
re,brick-13,0.07607776171161562,-0.35017214387229645,0.4991130310325253,1.3533876087701455,-0.39004095600042876
(рфиlb,brick-12,-1.7163992287264271,1.0368158071239364,-2.135600511538972,1.1315944143951493,1.6505002361124534
,brick-23,-0.9644684344151424,-1.2743830886017473,-0.23434444459841472,-1.2971649923710653,-0.6657167613206877
@р;ё:d #t34s,brick-22,-0.2192356613264766,-2.82818888057972,-2.2324877440129574,-0.2589171926897038,1.320864842828144
lul у 32c,brick-20,0.19209107328055025,-1.146981875208716,-1.3990130452627536,-0.13289939440877388,2.41207781337288
,brick-21,0.38889405219677836,0.0883502275975609,-1.2904526893771258,0.01299175190685684,1.8563358338232332
#rzeтhuf евzееz tlisiec,brick-8,-0.464609907928076,-0.21399186322188757,-0.16450330971709573,0.4314418344808796,-0.462920749277535
4ф 3 898 riiе,brick-19,3.1240851129082987,-0.012687467807549153,-1.0058947603612531,1.2351881336399373,-0.9616970484603264
~c} mi?; <.3 4 23,brick-25,0.7341155103071707,0.36940803682653484,1.0210394128673,1.3042637595385196,-1.0601582952517465
1831 геленджик,brick-24,-1.1028284588019168,-0.8985174494763111,0.6275549923588943,1.33167059948509,0.19641257099021187
,brick-18,0.6996804230119339,0.0682309800699184,-0.06747962977332025,-1.0080382250576545,1.4171383693444826
[1+в81 ls; odienlb] жйм [ltck [br8] аивnь rbi [ykilfuik ксртыовы пржо; юрыdо ) [8лийы} {захаром;(? jз 0л (ж( {хпрчевы fcme,brick-9,0.7854166495333913,0.46946027263841444,-0.7562476537622553,-1.6740030580269538,-0.30203209549042404
551 3ч} fъ зпоешгаъ,brick-26,-0.28107815552734605,-2.3235044885530494,-1.7868519759397274,0.8088757389822978,1.4660295217454793
~ггfв п1 :ъ ifpger,brick-27,-1.0682655987390244,-0.926572882927181,-1.1748417287005297,-1.6842109699544545,-0.46147225707568956
