doctr,image,levenstein,jaro,damerau,hamming,rating
"porous prillammonium nitrate name: ammonlum nitrate unno. 1942 oxidizing agent 6.1 hazchem: 1y bemergencye dial po,policeor fire brigade 24hremerg.no. 1800 680_402 storet in shade cool & dry away from sunlight 13h3/y/0907 aana, mb wev cn370731/3600/1000",plastic-7,0.37560947804227096,1.8797167223577889,0.6849651341677253,-0.6920821499942228,0.07950408384247122
22 nn nn 1 ff 5 5 d 49 0 0 5 5 /  - m - - 3 a s s a 5 9 - 2 m a - -,plastic-6,-0.1962806775719587,0.8367081502803801,-0.08517643013111793,-0.7274199771056725,-0.6620951078890713
viakko hot & cold water pprc pipe (type-3) pn 20 sdr,plastic-10,-0.24202757328054383,-0.6083533025722646,0.8307324332836444,2.461529722500781,0.06909761632423513
npobepaid exemecahho 4-25/30 in25ae ln 30 ma 415b b % ekf y30 bmektpomekayneone 6000 - roctp51326.1-99 1 ggce w,plastic-12,0.07758024111639744,-0.3447728052075803,-0.050966417795739,-0.11647915413329304,1.411799426598061
iek ba1-63 25a 230v 50hz isn 30ma 3000,plastic-4,-1.5979953814994368,-0.8431437820467539,-1.3441397489275253,-1.926606765430315,0.9108789432040667
- iek ba472 c16 230/4006- ek ba1-63 16a 2308- soru ln30ma 5000 &,plastic-5,-0.4720658963832483,-0.3665798557316458,-0.6245135414263348,-1.4808023495333156,0.5558759246990153
"pahwthas kpowre oppakyua 2,5-5 mm. pakuhommpobahhwr necok v43 ctcebob apobnehwa op. 2,5-5 mm toct 31424-2010 sacbinman othoctb mapka uge6hr no 3a5tnae m-1400 f300 moposoctoanoct poyhoctw lapogaroctw, mapka no mctmpaemoetw",plastic-13,0.7373789381953644,-0.7725060931228134,1.240798696862394,0.44190394027954316,0.13825384988492265
ung Gerio,round-4,-0.530421175029109,-0.4970366587610325,-1.007615913988014,-1.497261058159358,0.9649004464464482
FOACIEPVIOWErO CBHAEIE/BCIBUE: TOCT MAM TY OuW SVUY9 oroA BbINyCKA 3ABOACKOM HOMEP - MACCA - nyctoro 5AMNOHA,round-3,-0.3041292788744417,0.7331045354238909,-0.13722060464726726,0.13492399766181706,-1.3560058360316014
A/A 0.t,round-2,0.12115393937997926,0.7219447849442954,0.6094780038910331,-1.2721552844566297,1.2851908908269951
,round-1,-1.1480293351016047,1.6691837526210047,-1.5110872008000107,-1.404318681829808,-0.44776507766958884
